Epoch,Loss,IOU_Train,IOU_Val,Time
664,0.013328,0.9691,0.2123,40.74
665,0.013293,0.9691,0.2872,40.76
666,0.013466,0.9687,0.3608,40.75
667,0.013322,0.9690,0.3295,40.75
668,0.013346,0.9689,0.3684,40.75
669,0.013283,0.9692,0.3959,41.94
670,0.013277,0.9692,0.4335,40.86
671,0.013246,0.9693,0.3441,40.80
672,0.013321,0.9695,0.3923,40.83
673,0.012999,0.9700,0.2260,40.77
674,0.013287,0.9694,0.3320,40.82
675,0.013274,0.9694,0.3413,40.76
676,0.012999,0.9700,0.3139,40.81
677,0.013170,0.9696,0.2471,40.74
678,0.013202,0.9694,0.2903,40.76
679,0.013037,0.9698,0.3779,40.75
680,0.012948,0.9701,0.3977,40.76
681,0.012802,0.9705,0.3263,40.76
682,0.012849,0.9704,0.3828,40.74
683,0.012700,0.9707,0.4180,40.75
684,0.012878,0.9702,0.2470,40.75
685,0.012837,0.9704,0.2564,40.76
686,0.012862,0.9704,0.2980,41.14
687,0.012873,0.9704,0.3099,40.95
688,0.012659,0.9709,0.4352,40.79
689,0.012739,0.9705,0.3340,40.78
690,0.012892,0.9703,0.2989,40.80
691,0.012645,0.9708,0.3830,40.78
692,0.012556,0.9712,0.4389,40.89
693,0.012540,0.9712,0.3776,40.78
694,0.012518,0.9712,0.2546,41.08
695,0.012556,0.9712,0.4259,40.78
696,0.012419,0.9715,0.4112,40.76
697,0.012470,0.9714,0.3569,41.15
698,0.012601,0.9711,0.3688,40.74
699,0.012434,0.9717,0.4341,40.72
700,0.012307,0.9719,0.3251,40.70
701,0.012500,0.9714,0.3169,40.74
702,0.012298,0.9719,0.1664,40.71
703,0.012225,0.9721,0.2235,40.77
704,0.012303,0.9719,0.4185,40.77
705,0.012181,0.9722,0.3304,40.74
706,0.012273,0.9719,0.3217,40.71
707,0.012320,0.9718,0.2784,40.81
708,0.012321,0.9719,0.2762,40.86
709,0.012216,0.9720,0.3374,41.00
710,0.012053,0.9725,0.4756,40.75
711,0.012029,0.9725,0.4496,41.19
712,0.011997,0.9726,0.3994,40.75
713,0.011954,0.9727,0.2740,40.83
714,0.011981,0.9725,0.2732,41.32
715,0.012018,0.9726,0.3199,40.74
716,0.011990,0.9725,0.3066,40.73
717,0.012022,0.9725,0.2956,40.74
718,0.011822,0.9731,0.3197,40.75
719,0.011869,0.9730,0.4082,40.90
720,0.011860,0.9729,0.2709,40.71
721,0.011929,0.9728,0.3882,40.71
722,0.011805,0.9731,0.4313,42.16
723,0.011684,0.9733,0.3543,41.00
724,0.011911,0.9729,0.3366,40.76
725,0.011804,0.9733,0.4447,40.73
726,0.011521,0.9739,0.4627,40.74
727,0.011685,0.9734,0.3448,40.75
728,0.011774,0.9731,0.3276,40.74
729,0.011684,0.9734,0.3801,40.75
730,0.011562,0.9737,0.3268,40.74
731,0.011443,0.9739,0.3130,40.74
732,0.011570,0.9737,0.4369,40.73
733,0.011502,0.9739,0.3876,40.76
734,0.011509,0.9738,0.1432,40.76
735,0.011497,0.9740,0.4347,40.71
736,0.011345,0.9744,0.3917,40.71
737,0.011419,0.9741,0.3842,40.70
738,0.011421,0.9741,0.4002,41.86
739,0.011287,0.9744,0.3487,41.44
740,0.011327,0.9743,0.3886,40.78
741,0.011370,0.9742,0.3361,40.79
742,0.011442,0.9741,0.3762,40.77
743,0.011322,0.9744,0.4141,42.10
744,0.011361,0.9743,0.2959,40.87
745,0.011181,0.9748,0.3394,40.95
746,0.011327,0.9743,0.3878,40.80
747,0.011332,0.9744,0.2186,41.13
748,0.011097,0.9750,0.2772,40.77
749,0.011139,0.9748,0.3916,40.85
750,0.011277,0.9745,0.3891,40.76
751,0.011103,0.9749,0.3327,40.73
752,0.010940,0.9753,0.2331,40.72
753,0.011028,0.9751,0.2723,40.71
754,0.010993,0.9752,0.2606,40.79
755,0.011074,0.9749,0.4347,40.75
756,0.011051,0.9751,0.2981,40.81
757,0.010948,0.9753,0.2897,40.78
758,0.010937,0.9754,0.4777,40.93
759,0.011128,0.9750,0.3617,40.87
760,0.011220,0.9749,0.2143,40.75
761,0.010743,0.9758,0.3504,40.75
762,0.010803,0.9756,0.4631,40.76
763,0.010724,0.9759,0.2803,40.81
764,0.010732,0.9759,0.2778,40.79
765,0.010809,0.9757,0.2258,41.12
766,0.010950,0.9754,0.3938,40.87
767,0.010764,0.9759,0.2851,40.80
768,0.010798,0.9756,0.2779,40.79
769,0.010790,0.9756,0.2337,40.78
770,0.010683,0.9759,0.4242,40.84
771,0.010405,0.9766,0.3767,40.79
772,0.010482,0.9764,0.4342,40.77
773,0.010479,0.9764,0.3594,40.77
774,0.010531,0.9762,0.3336,40.84
775,0.010570,0.9763,0.4085,40.73
776,0.010344,0.9767,0.3097,40.77
777,0.010322,0.9769,0.2588,40.77
778,0.010546,0.9764,0.3384,40.80
779,0.010516,0.9764,0.3085,41.34
780,0.010547,0.9762,0.2351,40.77
781,0.010362,0.9768,0.3505,40.79
782,0.010439,0.9766,0.4382,40.76
783,0.010434,0.9767,0.3977,40.84
784,0.010288,0.9770,0.3873,40.77
785,0.010234,0.9770,0.4353,40.77
786,0.010299,0.9769,0.3248,40.76
787,0.010177,0.9772,0.3298,40.80
788,0.010156,0.9773,0.3564,40.81
789,0.010115,0.9774,0.2439,40.75
790,0.010297,0.9768,0.3436,40.73
791,0.010400,0.9767,0.2781,40.80
792,0.010292,0.9769,0.3183,40.72
793,0.010227,0.9770,0.2961,40.75
794,0.010067,0.9774,0.3943,40.74
795,0.010124,0.9774,0.3584,40.77
796,0.010434,0.9769,0.4393,40.76
797,0.010049,0.9776,0.4420,40.78
798,0.010077,0.9775,0.4199,40.78
799,0.009942,0.9778,0.3591,40.78
800,0.010035,0.9775,0.1912,40.83
801,0.010019,0.9776,0.4344,40.77
802,0.009846,0.9779,0.3169,40.75
803,0.010025,0.9777,0.3548,40.75
804,0.009981,0.9777,0.3273,41.15
805,0.009888,0.9779,0.4940,40.76
806,0.009862,0.9781,0.2392,40.75
807,0.009870,0.9780,0.4295,40.83
808,0.009814,0.9781,0.4109,40.76
809,0.009746,0.9783,0.4277,40.74
810,0.009906,0.9780,0.3933,40.77
811,0.009701,0.9786,0.3200,40.75
812,0.009840,0.9781,0.4198,40.93
813,0.009666,0.9785,0.3201,40.78
814,0.009676,0.9785,0.3024,40.76
815,0.009612,0.9785,0.2680,40.76
816,0.009768,0.9782,0.4493,40.78
817,0.009930,0.9780,0.3021,40.82
818,0.009841,0.9781,0.4090,41.10
819,0.009532,0.9788,0.4278,40.73
820,0.009508,0.9789,0.3764,40.72
821,0.009492,0.9789,0.3520,40.72
822,0.009559,0.9788,0.3307,40.74
823,0.009587,0.9788,0.2568,40.71
824,0.009589,0.9788,0.2494,40.81
825,0.009593,0.9787,0.3269,41.95
826,0.009397,0.9791,0.3497,40.85
827,0.009516,0.9788,0.2815,40.77
828,0.009500,0.9789,0.3426,40.79
829,0.009343,0.9792,0.4190,40.92
830,0.009604,0.9787,0.3697,40.70
831,0.009353,0.9793,0.4461,41.19
832,0.009261,0.9795,0.3996,40.78
833,0.009400,0.9793,0.4299,40.70
834,0.009410,0.9791,0.3618,40.85
835,0.009422,0.9790,0.3721,40.73
836,0.009288,0.9794,0.3259,40.76
837,0.009227,0.9794,0.4521,40.75
838,0.009413,0.9792,0.4372,40.87
839,0.009561,0.9788,0.2917,41.08
840,0.009372,0.9793,0.3044,40.78
841,0.009275,0.9795,0.2988,40.87
842,0.009117,0.9798,0.3166,40.76
843,0.009095,0.9799,0.4134,40.89
844,0.009135,0.9799,0.3539,40.74
845,0.009118,0.9799,0.4120,40.74
846,0.009283,0.9796,0.2781,40.75
847,0.009035,0.9801,0.3140,40.76
848,0.008949,0.9804,0.2342,40.72
849,0.008909,0.9804,0.3067,40.77
850,0.009143,0.9800,0.2621,40.77
851,0.009166,0.9798,0.4538,40.77
852,0.008975,0.9802,0.3169,40.88
853,0.008996,0.9802,0.4469,40.76
854,0.009047,0.9800,0.2776,40.77
855,0.008805,0.9806,0.2971,40.85
856,0.008901,0.9804,0.2941,40.80
857,0.009166,0.9797,0.2654,40.78
858,0.008976,0.9802,0.2147,41.91
859,0.009004,0.9801,0.4463,40.83
860,0.008977,0.9801,0.3704,40.75
861,0.008864,0.9804,0.3435,40.75
862,0.008679,0.9809,0.3092,40.80
863,0.008875,0.9805,0.3464,40.80
864,0.008673,0.9809,0.3616,40.77
865,0.008792,0.9807,0.3965,40.76
866,0.008704,0.9809,0.2775,41.06
867,0.008650,0.9809,0.3709,40.79
868,0.008793,0.9808,0.3420,40.78
869,0.008928,0.9805,0.3835,40.73
870,0.008827,0.9806,0.3372,40.70
871,0.008652,0.9809,0.4083,40.73
872,0.008597,0.9811,0.2947,40.74
873,0.008690,0.9809,0.3967,40.72
874,0.008770,0.9810,0.3268,40.85
875,0.008544,0.9813,0.3026,40.69
876,0.008835,0.9807,0.3177,41.87
877,0.008745,0.9809,0.3945,40.75
878,0.008512,0.9814,0.3944,41.80
879,0.008605,0.9810,0.2837,40.89
880,0.008611,0.9810,0.3387,40.98
881,0.008762,0.9808,0.3164,40.72
882,0.008693,0.9809,0.4260,40.76
883,0.008613,0.9811,0.2661,42.38
884,0.008746,0.9808,0.2764,40.97
885,0.008535,0.9811,0.3759,40.74
886,0.008313,0.9816,0.3274,40.77
887,0.008327,0.9816,0.1386,41.00
888,0.008512,0.9812,0.3241,40.80
889,0.008452,0.9815,0.4046,41.39
890,0.008586,0.9813,0.2900,41.98
891,0.008253,0.9820,0.3406,41.12
892,0.008379,0.9817,0.3493,42.24
893,0.008353,0.9817,0.3035,40.71
894,0.008225,0.9819,0.3964,40.73
895,0.008548,0.9816,0.2518,40.97
896,0.008370,0.9818,0.3545,41.05
897,0.008365,0.9817,0.4170,40.74
898,0.008457,0.9814,0.2563,40.99
899,0.008203,0.9820,0.2397,40.75
900,0.008094,0.9822,0.3184,40.88
901,0.008175,0.9821,0.3815,40.78
902,0.008367,0.9816,0.2330,40.73
903,0.008089,0.9823,0.4434,40.73
904,0.008164,0.9822,0.3007,40.70
905,0.008309,0.9818,0.2712,40.75
906,0.008218,0.9821,0.3824,40.92
907,0.008171,0.9822,0.3367,40.73
908,0.008310,0.9820,0.3675,40.74
909,0.008248,0.9822,0.3540,40.70
910,0.008074,0.9823,0.4108,40.72
911,0.008185,0.9821,0.3028,40.71
912,0.008118,0.9822,0.3410,41.07
913,0.008095,0.9823,0.1632,40.80
914,0.008042,0.9825,0.4163,40.99
915,0.008070,0.9825,0.2938,40.79
916,0.007929,0.9827,0.2866,40.78
917,0.007836,0.9830,0.3882,40.88
918,0.008115,0.9823,0.4397,40.74
919,0.008084,0.9824,0.2565,40.70
920,0.007929,0.9827,0.3189,40.71
921,0.007842,0.9830,0.3331,40.84
922,0.007911,0.9828,0.3743,40.78
923,0.007919,0.9828,0.3258,41.25
924,0.007960,0.9827,0.2737,40.77
925,0.007932,0.9827,0.3413,40.83
926,0.007753,0.9832,0.3612,40.92
927,0.007783,0.9830,0.4631,41.11
928,0.007802,0.9831,0.2757,40.80
929,0.007798,0.9831,0.3456,40.79
930,0.008065,0.9827,0.3064,40.77
931,0.007794,0.9831,0.3365,40.77
932,0.007691,0.9833,0.3599,40.77
933,0.007798,0.9831,0.3603,40.79
934,0.007821,0.9831,0.3520,41.15
935,0.007683,0.9833,0.4180,40.87
936,0.007689,0.9833,0.2861,40.78
937,0.007629,0.9834,0.3053,40.82
938,0.007609,0.9833,0.2834,40.89
939,0.007756,0.9831,0.4192,40.83
940,0.007672,0.9833,0.2453,40.77
941,0.007807,0.9830,0.3653,40.76
942,0.007787,0.9831,0.1843,41.01
943,0.007741,0.9832,0.4475,40.78
944,0.007718,0.9833,0.3522,40.75
945,0.007597,0.9835,0.2136,40.75
946,0.007681,0.9832,0.2535,41.16
947,0.007505,0.9836,0.4115,40.93
948,0.007454,0.9838,0.4245,40.79
949,0.007677,0.9834,0.3670,40.76
950,0.007617,0.9835,0.3369,40.80
951,0.007649,0.9834,0.4430,40.76
952,0.007611,0.9836,0.3547,40.74
953,0.007619,0.9835,0.3042,40.73
954,0.007542,0.9836,0.3778,40.74
955,0.007471,0.9837,0.3015,40.76
956,0.007333,0.9841,0.2566,40.76
957,0.007402,0.9840,0.2890,40.78
958,0.007350,0.9840,0.3938,40.79
959,0.007318,0.9842,0.3034,40.79
960,0.007339,0.9843,0.3439,40.92
961,0.007276,0.9843,0.2779,40.80
962,0.007379,0.9840,0.2444,40.82
963,0.007353,0.9841,0.3044,40.89
964,0.007399,0.9840,0.3756,40.76
965,0.007360,0.9840,0.3927,40.80
966,0.007388,0.9840,0.3827,42.26
967,0.007294,0.9841,0.4695,40.81
968,0.007433,0.9840,0.2326,40.79
969,0.007352,0.9841,0.3603,40.78
970,0.007490,0.9839,0.3207,40.79
971,0.007337,0.9842,0.3179,40.80
972,0.007318,0.9842,0.3927,40.80
973,0.007076,0.9848,0.1454,41.11
974,0.007159,0.9845,0.3262,40.78
975,0.007075,0.9848,0.3007,40.75
976,0.007319,0.9842,0.3168,40.75
977,0.007244,0.9844,0.4342,40.78
978,0.007091,0.9848,0.4050,40.76
979,0.007102,0.9846,0.3014,40.74
980,0.007209,0.9844,0.3779,40.75
981,0.007201,0.9844,0.2707,40.85
982,0.007086,0.9847,0.3285,40.75
983,0.007089,0.9847,0.4375,40.79
984,0.007156,0.9846,0.3666,40.93
985,0.007122,0.9846,0.3742,40.81
986,0.007011,0.9849,0.2040,40.78
987,0.007015,0.9849,0.3981,40.79
988,0.007113,0.9846,0.2608,40.78
989,0.007146,0.9846,0.3808,40.78
990,0.007051,0.9850,0.3888,40.73
991,0.006986,0.9849,0.3327,40.84
992,0.007105,0.9847,0.4104,40.78
993,0.007077,0.9847,0.2822,40.76
994,0.007053,0.9847,0.2559,40.77
995,0.006918,0.9851,0.2714,40.78
996,0.006973,0.9849,0.4366,42.02
997,0.006908,0.9851,0.3987,41.07
998,0.007055,0.9851,0.3640,40.78
999,0.007007,0.9851,0.3914,40.79
1000,0.006830,0.9853,0.4230,40.79
1001,0.007003,0.9850,0.3755,40.80
1002,0.006900,0.9852,0.3710,40.81
1003,0.006775,0.9855,0.2079,40.80
1004,0.006911,0.9852,0.4265,40.78
1005,0.006770,0.9854,0.3264,40.78
1006,0.006813,0.9852,0.4296,40.79
1007,0.006767,0.9854,0.1868,40.78
1008,0.006800,0.9854,0.4073,40.79
1009,0.006820,0.9854,0.2877,40.78
1010,0.006700,0.9856,0.3795,40.77
1011,0.006792,0.9854,0.4218,40.75
1012,0.006838,0.9853,0.1904,40.81
1013,0.006774,0.9856,0.4390,40.79
1014,0.006754,0.9856,0.3042,40.80
1015,0.006846,0.9853,0.3540,40.85
1016,0.006819,0.9853,0.3835,40.78
1017,0.006605,0.9857,0.3247,40.79
1018,0.006747,0.9854,0.3341,40.81
1019,0.006847,0.9854,0.2506,40.78
1020,0.006725,0.9856,0.2712,40.80
1021,0.006669,0.9857,0.4751,40.86
1022,0.006639,0.9857,0.3388,40.79
1023,0.006644,0.9857,0.4129,41.22
1024,0.006599,0.9859,0.4472,40.76
1025,0.006637,0.9857,0.2100,40.93
1026,0.006669,0.9857,0.3014,40.73
1027,0.006475,0.9861,0.3241,40.78
1028,0.006536,0.9860,0.3803,40.75
1029,0.006659,0.9857,0.2225,40.73
1030,0.006495,0.9861,0.3577,40.79
1031,0.006428,0.9862,0.3298,40.77
1032,0.006694,0.9859,0.3980,40.82
1033,0.006486,0.9862,0.3359,40.88
1034,0.006544,0.9860,0.4550,40.82
1035,0.006640,0.9858,0.3595,40.74
1036,0.006527,0.9861,0.4236,40.76
1037,0.006429,0.9863,0.2384,40.75
1038,0.006459,0.9862,0.3306,40.75
1039,0.006517,0.9860,0.4272,40.75
1040,0.006597,0.9859,0.2689,40.75
1041,0.006521,0.9860,0.4251,40.77
1042,0.006592,0.9859,0.3505,40.75
1043,0.006690,0.9858,0.3723,40.75
1044,0.006560,0.9860,0.2684,40.84
1045,0.006435,0.9862,0.4107,40.77
1046,0.006480,0.9861,0.2784,40.75
1047,0.006768,0.9855,0.3109,40.74
1048,0.006465,0.9862,0.3059,41.06
1049,0.006380,0.9865,0.1314,40.78
1050,0.006449,0.9863,0.2886,40.72
1051,0.006629,0.9859,0.4067,40.76
1052,0.006591,0.9860,0.2831,40.79
1053,0.006353,0.9864,0.3772,40.81
1054,0.006454,0.9862,0.4033,40.78
1055,0.006576,0.9860,0.2497,42.07
1056,0.006905,0.9857,0.2978,40.87
1057,0.007105,0.9855,0.4195,40.78
1058,0.006320,0.9866,0.2177,40.76
1059,0.006086,0.9870,0.3963,40.75
1060,0.006234,0.9866,0.2480,40.75
1061,0.006268,0.9866,0.3271,40.81
1062,0.006184,0.9867,0.3135,40.79
1063,0.006169,0.9867,0.4636,40.76
1064,0.006300,0.9864,0.2358,40.83
1065,0.006292,0.9864,0.2774,40.72
1066,0.006140,0.9868,0.3276,40.71
1067,0.006227,0.9866,0.3622,40.76
1068,0.006250,0.9866,0.2463,40.89
1069,0.006164,0.9868,0.4145,40.70
1070,0.006222,0.9867,0.3132,40.73
1071,0.006347,0.9863,0.2943,40.82
1072,0.006329,0.9865,0.3164,40.74
1073,0.006142,0.9869,0.2993,40.70
1074,0.006049,0.9871,0.3648,40.75
1075,0.006266,0.9867,0.3161,40.79
1076,0.006216,0.9867,0.2379,40.96
1077,0.006125,0.9870,0.3179,40.73
1078,0.006134,0.9869,0.3355,40.74
1079,0.006176,0.9867,0.2830,40.75
1080,0.006056,0.9870,0.2763,40.80
1081,0.005985,0.9872,0.3777,40.78
1082,0.006032,0.9871,0.2315,41.18
1083,0.006156,0.9870,0.3496,40.77
1084,0.006128,0.9870,0.3503,40.79
1085,0.006010,0.9872,0.3542,42.05
1086,0.006027,0.9872,0.2901,40.81
1087,0.006035,0.9872,0.1615,40.92
1088,0.006115,0.9870,0.4234,40.80
1089,0.005984,0.9873,0.3335,40.79
1090,0.006016,0.9872,0.4363,40.79
1091,0.006042,0.9871,0.4306,40.79
1092,0.006108,0.9871,0.3072,40.80
1093,0.005956,0.9873,0.3483,40.71
1094,0.005938,0.9874,0.3083,40.96
1095,0.005808,0.9876,0.4153,40.77
1096,0.006012,0.9871,0.4241,40.76
1097,0.006002,0.9872,0.2631,41.55
1098,0.005947,0.9873,0.3816,40.78
1099,0.005997,0.9872,0.4162,40.80
1100,0.005953,0.9872,0.3588,40.76
1101,0.005912,0.9874,0.2843,40.81
1102,0.005852,0.9876,0.3716,40.83
1103,0.005850,0.9876,0.2323,40.79
1104,0.006026,0.9873,0.2413,40.80
1105,0.005846,0.9875,0.4130,40.97
1106,0.005771,0.9877,0.3948,40.73
1107,0.005897,0.9875,0.3055,40.72
1108,0.005812,0.9877,0.2944,40.70
1109,0.005826,0.9877,0.1816,40.70
1110,0.005804,0.9878,0.3576,40.74
1111,0.005893,0.9875,0.2675,40.96
1112,0.005796,0.9877,0.2308,40.75
1113,0.005834,0.9877,0.3051,40.74
1114,0.005897,0.9875,0.2942,40.77
1115,0.005688,0.9881,0.3005,40.75
1116,0.005881,0.9876,0.4907,40.79
1117,0.005811,0.9877,0.2292,40.81
1118,0.005755,0.9877,0.3454,40.78
1119,0.005633,0.9881,0.2181,40.77
1120,0.005636,0.9881,0.2844,40.88
1121,0.005752,0.9878,0.3259,40.81
1122,0.005792,0.9877,0.2500,40.77
1123,0.005819,0.9876,0.4711,40.90
1124,0.005759,0.9877,0.2365,41.07
1125,0.005738,0.9878,0.3222,41.95
1126,0.005640,0.9880,0.3250,40.77
1127,0.005582,0.9882,0.4151,41.54
1128,0.005528,0.9883,0.2597,40.79
1129,0.005575,0.9881,0.2410,40.79
1130,0.005607,0.9882,0.3677,40.80
1131,0.005584,0.9882,0.2640,40.80
1132,0.005626,0.9881,0.4224,40.74
1133,0.005612,0.9880,0.3821,40.75
1134,0.005651,0.9880,0.2575,40.95
1135,0.005690,0.9880,0.2623,40.75
1136,0.005659,0.9880,0.3473,40.77
1137,0.005612,0.9881,0.2327,40.85
1138,0.005540,0.9883,0.2402,40.99
1139,0.005557,0.9883,0.3172,42.04
1140,0.005600,0.9882,0.3540,40.80
1141,0.005482,0.9885,0.3503,40.78
1142,0.005530,0.9883,0.2185,42.23
1143,0.005509,0.9883,0.4357,40.82
1144,0.005515,0.9883,0.4404,40.73
1145,0.005447,0.9884,0.2622,40.79
1146,0.005588,0.9882,0.3170,40.95
1147,0.005536,0.9882,0.1888,40.85
1148,0.005533,0.9883,0.3427,40.77
1149,0.005423,0.9885,0.3402,41.36
1150,0.005503,0.9884,0.3684,40.84
1151,0.005602,0.9882,0.3431,40.78
1152,0.005576,0.9882,0.4354,41.07
1153,0.005417,0.9885,0.2015,40.85
1154,0.005368,0.9886,0.4457,40.77
1155,0.005356,0.9887,0.4269,40.88
1156,0.005420,0.9885,0.4395,40.80
1157,0.005453,0.9885,0.4219,40.82
1158,0.005489,0.9884,0.4196,40.76
1159,0.005420,0.9887,0.3022,40.75
1160,0.005344,0.9887,0.3215,40.78
1161,0.005465,0.9885,0.3692,40.76
1162,0.005539,0.9886,0.3385,40.77
1163,0.005455,0.9885,0.2820,41.01
1164,0.005487,0.9882,0.4167,40.76
1165,0.005287,0.9887,0.2029,40.76
1166,0.005324,0.9887,0.3299,40.75
1167,0.005337,0.9887,0.2854,40.94
1168,0.005239,0.9889,0.3268,40.72
1169,0.005397,0.9886,0.2068,40.70
1170,0.005316,0.9888,0.3862,40.73
1171,0.005313,0.9887,0.2557,42.02
1172,0.005249,0.9889,0.2333,40.92
1173,0.005432,0.9886,0.3813,40.80
1174,0.005476,0.9886,0.2548,40.79
1175,0.005289,0.9889,0.3606,40.79
1176,0.005462,0.9886,0.3751,40.73
1177,0.005425,0.9886,0.3278,40.72
1178,0.005288,0.9888,0.3975,40.70
1179,0.005222,0.9889,0.3758,40.71
1180,0.005226,0.9890,0.3660,40.77
1181,0.005130,0.9892,0.3208,40.76
1182,0.005131,0.9892,0.3958,40.73
1183,0.005250,0.9890,0.3553,40.71
1184,0.005108,0.9893,0.2404,40.73
1185,0.005215,0.9889,0.2820,40.76
1186,0.005221,0.9890,0.4231,40.77
1187,0.005460,0.9885,0.3418,40.79
1188,0.005372,0.9888,0.4503,40.74
1189,0.005281,0.9890,0.3168,40.76
1190,0.005272,0.9890,0.4041,40.78
1191,0.005438,0.9886,0.3675,40.75
1192,0.005517,0.9884,0.3916,40.76
1193,0.005294,0.9889,0.2422,40.85
1194,0.005172,0.9891,0.3231,40.76
1195,0.005218,0.9890,0.3206,41.10
1196,0.005178,0.9892,0.3451,40.75
1197,0.005368,0.9889,0.1417,40.76
1198,0.005313,0.9889,0.4077,40.95
1199,0.005445,0.9886,0.2916,40.76
1200,0.005222,0.9890,0.3561,40.89
1201,0.005305,0.9887,0.3021,40.72
1202,0.005066,0.9893,0.3670,40.90
1203,0.005036,0.9894,0.2338,40.85
1204,0.005050,0.9893,0.3029,40.74
1205,0.005219,0.9891,0.3197,40.85
1206,0.005064,0.9894,0.4242,40.74
1207,0.005127,0.9892,0.4016,40.72
1208,0.005117,0.9892,0.4276,40.72
1209,0.005041,0.9894,0.2076,40.73
1210,0.005041,0.9893,0.4354,40.70
1211,0.005109,0.9893,0.2568,40.75
1212,0.005015,0.9895,0.3371,40.75
1213,0.004961,0.9896,0.2706,40.73
1214,0.005032,0.9895,0.2135,40.74
1215,0.005010,0.9895,0.2093,40.72
1216,0.004909,0.9897,0.2615,40.73
1217,0.005009,0.9895,0.2488,40.74
1218,0.005070,0.9893,0.4234,40.77
1219,0.005034,0.9896,0.4386,40.71
1220,0.005053,0.9895,0.3576,40.74
1221,0.004972,0.9896,0.0964,40.91
1222,0.005026,0.9894,0.2985,40.84
1223,0.004947,0.9896,0.3889,41.16
1224,0.004943,0.9896,0.3306,40.80
1225,0.005006,0.9894,0.2971,40.78
1226,0.004862,0.9898,0.1734,40.80
1227,0.004859,0.9898,0.2659,40.79
1228,0.004785,0.9899,0.3205,40.75
1229,0.004879,0.9898,0.3240,41.05
1230,0.004997,0.9895,0.2843,40.75
1231,0.004979,0.9895,0.2312,40.75
1232,0.004923,0.9897,0.2553,40.72
1233,0.004919,0.9897,0.3787,40.75
1234,0.004851,0.9899,0.3464,40.78
1235,0.004944,0.9897,0.3608,41.10
1236,0.004976,0.9896,0.3680,40.87
1237,0.004838,0.9899,0.2533,40.79
1238,0.004769,0.9900,0.4105,42.12
1239,0.004790,0.9899,0.2896,41.05
1240,0.005161,0.9892,0.2861,40.76
1241,0.005000,0.9895,0.2734,41.04
1242,0.004849,0.9898,0.3244,40.76
1243,0.004944,0.9895,0.4452,40.78
1244,0.004889,0.9898,0.2155,40.82
1245,0.004745,0.9900,0.3430,40.73
1246,0.004801,0.9899,0.4257,40.73
1247,0.004808,0.9899,0.4153,40.73
1248,0.004794,0.9899,0.3324,40.70
1249,0.004876,0.9898,0.3594,40.69
1250,0.004792,0.9900,0.2740,40.69
1251,0.004710,0.9901,0.4396,40.72
1252,0.004824,0.9898,0.4522,40.73
1253,0.004955,0.9897,0.2501,40.86
1254,0.005009,0.9894,0.4065,40.80
1255,0.004927,0.9896,0.3794,40.75
1256,0.004781,0.9899,0.1345,40.79
1257,0.004680,0.9902,0.2530,40.70
1258,0.004795,0.9900,0.2591,40.70
1259,0.004791,0.9901,0.1730,40.69
1260,0.004671,0.9903,0.2090,40.93
1261,0.004590,0.9904,0.3602,40.70
1262,0.004711,0.9901,0.3323,40.77
1263,0.004560,0.9904,0.3628,40.95
1264,0.004746,0.9900,0.2196,40.72
1265,0.004761,0.9900,0.3871,41.97
1266,0.004660,0.9903,0.1544,40.78
1267,0.004705,0.9901,0.3553,40.72
1268,0.004595,0.9903,0.2033,40.76
1269,0.004641,0.9903,0.2411,40.75
1270,0.004631,0.9903,0.4039,40.96
1271,0.004592,0.9903,0.4526,40.95
1272,0.004602,0.9903,0.3242,40.71
1273,0.004659,0.9903,0.2184,40.70
1274,0.004574,0.9904,0.3314,40.70
1275,0.004593,0.9904,0.3237,40.84
1276,0.004680,0.9903,0.4040,40.69
1277,0.004628,0.9903,0.3219,40.79
1278,0.004554,0.9906,0.3000,40.70
1279,0.005105,0.9896,0.3481,40.85
1280,0.004861,0.9900,0.3758,40.77
1281,0.004494,0.9906,0.4083,40.75
1282,0.004600,0.9904,0.3914,40.72
1283,0.004560,0.9905,0.3412,40.86
1284,0.004577,0.9904,0.3013,40.74
1285,0.004596,0.9905,0.2789,40.75
1286,0.004553,0.9905,0.3530,40.76
1287,0.004504,0.9905,0.3390,40.75
1288,0.004652,0.9903,0.3193,40.72
1289,0.004758,0.9901,0.2821,40.78
1290,0.004718,0.9901,0.2904,40.83
1291,0.004593,0.9904,0.4225,40.72
1292,0.004449,0.9907,0.4256,40.70
1293,0.004586,0.9905,0.2154,40.69
1294,0.004646,0.9902,0.2622,40.70
1295,0.004486,0.9907,0.3111,40.73
1296,0.004461,0.9906,0.3637,40.75
1297,0.004482,0.9905,0.4676,40.94
1298,0.004489,0.9906,0.3441,40.74
1299,0.004536,0.9906,0.3798,40.76
1300,0.004568,0.9905,0.4160,40.82
1301,0.004479,0.9906,0.3804,40.75
1302,0.004349,0.9908,0.4020,40.75
1303,0.004531,0.9905,0.3029,40.70
1304,0.004575,0.9905,0.4190,40.71
1305,0.004391,0.9909,0.2690,40.70
1306,0.004654,0.9903,0.2779,40.70
1307,0.004581,0.9904,0.2858,40.70
1308,0.004446,0.9908,0.3662,40.74
1309,0.004507,0.9907,0.3194,40.73
1310,0.004437,0.9908,0.3813,41.01
1311,0.004550,0.9908,0.1713,40.86
1312,0.004454,0.9908,0.2673,40.71
1313,0.004406,0.9908,0.2398,40.79
