Epoch,Loss,IOU_Train,IOU_Val,Time
664,0.016071,0.9616,0.4823,40.79
665,0.016102,0.9614,0.3655,40.81
666,0.015974,0.9617,0.3246,40.89
667,0.015978,0.9619,0.4251,40.78
668,0.015837,0.9622,0.3373,40.86
669,0.015910,0.9621,0.3719,40.82
670,0.015876,0.9620,0.3763,40.79
671,0.015718,0.9624,0.3406,40.88
672,0.015690,0.9625,0.4656,40.79
673,0.015798,0.9623,0.4110,40.79
674,0.015752,0.9624,0.4727,40.79
675,0.015736,0.9625,0.5000,40.79
676,0.015606,0.9630,0.4334,40.79
677,0.015602,0.9629,0.3431,40.79
678,0.015560,0.9630,0.3356,40.82
679,0.015324,0.9636,0.3658,40.78
680,0.015553,0.9630,0.3671,40.80
681,0.015336,0.9637,0.5069,40.80
682,0.015307,0.9636,0.4869,40.80
683,0.015276,0.9638,0.3797,40.79
684,0.015367,0.9634,0.4092,40.80
685,0.015235,0.9639,0.4755,40.80
686,0.015257,0.9637,0.4206,40.91
687,0.015225,0.9639,0.4980,40.82
688,0.015403,0.9634,0.3887,40.80
689,0.015188,0.9639,0.4590,40.83
690,0.015026,0.9643,0.4945,40.79
691,0.015069,0.9642,0.3298,40.83
692,0.015055,0.9643,0.2908,40.81
693,0.015101,0.9641,0.4538,40.79
694,0.015021,0.9645,0.3937,40.79
695,0.014812,0.9649,0.3045,40.79
696,0.014929,0.9647,0.4495,40.98
697,0.014720,0.9652,0.4109,40.84
698,0.014830,0.9649,0.4358,40.79
699,0.014957,0.9645,0.3867,40.82
700,0.014853,0.9648,0.3736,40.83
701,0.014704,0.9652,0.4259,40.80
702,0.014584,0.9656,0.4005,40.80
703,0.014572,0.9656,0.3918,40.81
704,0.014600,0.9655,0.4068,40.83
705,0.014564,0.9656,0.4929,40.82
706,0.014550,0.9656,0.4196,40.85
707,0.014530,0.9657,0.4294,40.74
708,0.014318,0.9663,0.4239,40.83
709,0.014528,0.9657,0.3368,40.76
710,0.014435,0.9660,0.4308,40.81
711,0.014536,0.9658,0.4980,40.75
712,0.014253,0.9665,0.3299,40.74
713,0.014331,0.9663,0.3616,40.74
714,0.014166,0.9667,0.4111,40.77
715,0.014388,0.9662,0.3030,40.76
716,0.014127,0.9667,0.3610,40.74
717,0.014115,0.9668,0.4366,40.74
718,0.014106,0.9669,0.4431,40.75
719,0.014078,0.9669,0.2937,40.80
720,0.014069,0.9668,0.3949,40.78
721,0.014127,0.9668,0.4034,42.06
722,0.014002,0.9671,0.4208,40.78
723,0.013963,0.9673,0.4742,40.84
724,0.013963,0.9674,0.4367,40.74
725,0.013815,0.9676,0.3945,40.75
726,0.013939,0.9673,0.4099,40.85
727,0.013880,0.9675,0.3379,40.78
728,0.013882,0.9674,0.4013,40.75
729,0.013794,0.9676,0.3584,40.77
730,0.013923,0.9675,0.4840,40.77
731,0.013755,0.9677,0.4421,40.79
732,0.013641,0.9680,0.4383,40.80
733,0.013540,0.9684,0.2960,40.78
734,0.013551,0.9683,0.4032,40.79
735,0.013702,0.9679,0.3795,40.79
736,0.013598,0.9683,0.4761,40.79
737,0.013445,0.9687,0.3644,40.79
738,0.013512,0.9686,0.4860,40.74
739,0.013530,0.9684,0.4514,40.82
740,0.013457,0.9686,0.3687,40.83
741,0.013421,0.9687,0.3875,40.95
742,0.013288,0.9691,0.4088,40.79
743,0.013315,0.9690,0.4059,40.79
744,0.013252,0.9692,0.4143,40.81
745,0.013320,0.9691,0.3430,40.82
746,0.013319,0.9689,0.2509,40.79
747,0.013286,0.9691,0.3631,40.81
748,0.013195,0.9693,0.2786,40.81
749,0.013158,0.9694,0.4549,40.83
750,0.013155,0.9693,0.3836,40.79
751,0.013189,0.9693,0.3079,40.79
752,0.013186,0.9694,0.4272,40.81
753,0.012959,0.9699,0.3689,40.75
754,0.013052,0.9697,0.4151,40.74
755,0.013049,0.9696,0.3620,40.75
756,0.012963,0.9699,0.3762,40.74
757,0.012904,0.9700,0.3061,40.74
758,0.013007,0.9697,0.3503,40.79
759,0.012828,0.9703,0.4068,40.84
760,0.012791,0.9704,0.3703,40.74
761,0.012846,0.9703,0.3211,40.82
762,0.012849,0.9703,0.4507,40.75
763,0.012714,0.9704,0.2850,40.75
764,0.012643,0.9707,0.3764,40.74
765,0.012669,0.9706,0.3085,40.75
766,0.012713,0.9705,0.3274,40.74
767,0.012762,0.9704,0.3836,40.73
768,0.012612,0.9708,0.4878,40.74
769,0.012580,0.9709,0.3419,40.76
770,0.012501,0.9711,0.4537,40.76
771,0.012576,0.9710,0.3555,40.75
772,0.012478,0.9712,0.3138,40.75
773,0.012468,0.9712,0.4561,40.75
774,0.012555,0.9710,0.2484,40.79
775,0.012444,0.9713,0.3352,40.73
776,0.012408,0.9713,0.2566,40.83
777,0.012533,0.9710,0.4303,40.74
778,0.012376,0.9714,0.4031,40.74
779,0.012326,0.9714,0.4067,40.75
780,0.012336,0.9715,0.3923,40.76
781,0.012321,0.9715,0.3229,40.88
782,0.012270,0.9716,0.3619,40.74
783,0.012131,0.9720,0.4450,40.75
784,0.012111,0.9722,0.3496,40.79
785,0.012192,0.9719,0.3519,40.73
786,0.012178,0.9719,0.4948,40.77
787,0.012138,0.9720,0.4869,40.78
788,0.012045,0.9721,0.3240,40.78
789,0.012163,0.9720,0.4193,40.78
790,0.011888,0.9727,0.3299,40.78
791,0.011906,0.9726,0.3805,40.79
792,0.011907,0.9725,0.3246,40.79
793,0.011930,0.9725,0.3675,40.79
794,0.011839,0.9728,0.4334,40.79
795,0.011869,0.9727,0.4134,40.80
796,0.011950,0.9725,0.4307,40.89
797,0.011866,0.9727,0.4369,40.79
798,0.011898,0.9728,0.3431,40.78
799,0.011655,0.9733,0.3506,40.78
800,0.011679,0.9732,0.3892,40.83
801,0.011685,0.9733,0.3810,40.79
802,0.011737,0.9731,0.3447,40.78
803,0.011677,0.9732,0.5098,40.79
804,0.011767,0.9729,0.3357,40.78
805,0.011693,0.9733,0.3725,40.78
806,0.011533,0.9736,0.3965,40.79
807,0.011612,0.9733,0.4493,40.79
808,0.011536,0.9735,0.4475,40.78
809,0.011675,0.9732,0.3097,40.83
810,0.011604,0.9734,0.4615,40.79
811,0.011564,0.9735,0.2747,40.79
812,0.011528,0.9736,0.3288,40.79
813,0.011456,0.9738,0.3689,40.78
814,0.011461,0.9738,0.4634,40.85
815,0.011399,0.9739,0.3529,40.91
816,0.011404,0.9739,0.3721,40.79
817,0.011420,0.9739,0.4199,40.86
818,0.011392,0.9739,0.4033,40.78
819,0.011464,0.9738,0.4611,40.79
820,0.011302,0.9743,0.3945,40.78
821,0.011377,0.9739,0.4089,40.81
822,0.011308,0.9741,0.4543,40.78
823,0.011137,0.9746,0.2542,40.94
824,0.011133,0.9747,0.4669,40.94
825,0.011117,0.9747,0.4596,40.88
826,0.011172,0.9745,0.4251,40.78
827,0.011195,0.9745,0.4060,40.78
828,0.011213,0.9744,0.3606,40.83
829,0.011001,0.9750,0.3889,42.57
830,0.011117,0.9747,0.3721,40.78
831,0.010986,0.9750,0.4218,40.79
832,0.010910,0.9752,0.4793,40.78
833,0.011083,0.9748,0.3091,40.78
834,0.010960,0.9750,0.3123,40.78
835,0.011023,0.9749,0.3422,40.82
836,0.010988,0.9750,0.3092,40.74
837,0.010903,0.9752,0.4237,40.75
838,0.010885,0.9754,0.2697,40.74
839,0.010869,0.9753,0.3412,40.77
840,0.010794,0.9755,0.4512,40.75
841,0.010867,0.9753,0.4943,40.75
842,0.010828,0.9754,0.3147,40.74
843,0.010752,0.9757,0.2960,40.74
844,0.010852,0.9753,0.2980,40.74
845,0.010767,0.9756,0.4367,40.74
846,0.010647,0.9758,0.3963,40.74
847,0.010574,0.9761,0.3977,40.77
848,0.010639,0.9758,0.3749,40.82
849,0.010638,0.9759,0.4408,40.83
850,0.010556,0.9760,0.4398,40.79
851,0.010666,0.9759,0.3052,40.80
852,0.010611,0.9761,0.3067,40.79
853,0.010528,0.9761,0.4409,40.79
854,0.010461,0.9763,0.4232,40.79
855,0.010523,0.9761,0.3318,40.80
856,0.010539,0.9761,0.4685,40.77
857,0.010484,0.9763,0.2841,40.78
858,0.010533,0.9762,0.4755,40.76
859,0.010393,0.9766,0.4218,40.74
860,0.010380,0.9766,0.4333,40.74
861,0.010430,0.9765,0.4967,40.76
862,0.010256,0.9767,0.2439,40.74
863,0.010337,0.9767,0.4639,40.76
864,0.010376,0.9766,0.3215,40.77
865,0.010402,0.9765,0.3487,40.79
866,0.010189,0.9771,0.3926,40.80
867,0.010253,0.9769,0.4119,40.79
868,0.010351,0.9767,0.3000,40.79
869,0.010270,0.9769,0.4521,40.81
870,0.010183,0.9771,0.2730,40.80
871,0.010113,0.9772,0.3858,40.80
872,0.010112,0.9772,0.3521,40.79
873,0.010192,0.9770,0.3379,40.78
874,0.009933,0.9777,0.4111,40.80
875,0.010274,0.9767,0.4102,40.85
876,0.010052,0.9773,0.4531,40.78
877,0.010058,0.9773,0.4017,40.80
878,0.010056,0.9773,0.4089,40.80
879,0.010121,0.9772,0.4632,40.81
880,0.009991,0.9774,0.3955,40.78
881,0.010035,0.9774,0.3919,40.80
882,0.009939,0.9776,0.4917,40.84
883,0.009965,0.9775,0.3246,40.78
884,0.009920,0.9777,0.3277,40.88
885,0.009851,0.9779,0.4496,40.82
886,0.009895,0.9778,0.2956,40.79
887,0.009826,0.9779,0.3174,40.75
888,0.009857,0.9778,0.4380,41.36
889,0.009860,0.9778,0.2919,40.80
890,0.009816,0.9779,0.3967,40.77
891,0.009880,0.9777,0.3338,40.74
892,0.009725,0.9782,0.3767,40.83
893,0.009826,0.9780,0.3451,40.74
894,0.009824,0.9780,0.4093,40.85
895,0.009707,0.9782,0.4419,40.75
896,0.009684,0.9784,0.4661,40.73
897,0.009659,0.9784,0.4508,40.73
898,0.009583,0.9786,0.4607,40.73
899,0.009525,0.9787,0.2937,40.75
900,0.009659,0.9783,0.4496,40.73
901,0.009675,0.9783,0.3435,40.74
902,0.009652,0.9782,0.2384,40.74
903,0.009519,0.9786,0.3338,40.74
904,0.009492,0.9787,0.2693,40.73
905,0.009540,0.9786,0.2804,40.73
906,0.009499,0.9787,0.4313,40.87
907,0.009418,0.9789,0.3982,40.80
908,0.009396,0.9790,0.3814,40.79
909,0.009417,0.9790,0.4547,40.78
910,0.009460,0.9789,0.2177,40.78
911,0.009411,0.9790,0.4224,40.95
912,0.009414,0.9790,0.4151,40.75
913,0.009462,0.9788,0.2879,40.87
914,0.009393,0.9789,0.3645,40.79
915,0.009409,0.9791,0.4421,40.78
916,0.009472,0.9788,0.4714,40.77
917,0.009254,0.9793,0.3247,40.78
918,0.009278,0.9792,0.3378,40.78
919,0.009192,0.9795,0.4358,40.78
920,0.009191,0.9794,0.3628,40.80
921,0.009346,0.9791,0.4224,40.79
922,0.009113,0.9797,0.3969,40.78
923,0.009195,0.9795,0.3184,40.80
924,0.009212,0.9794,0.3828,40.77
925,0.009086,0.9798,0.4505,40.79
926,0.009113,0.9798,0.3859,40.74
927,0.009172,0.9796,0.4115,40.76
928,0.009176,0.9797,0.4559,40.80
929,0.009118,0.9798,0.3496,40.73
930,0.008985,0.9801,0.4198,40.73
931,0.009120,0.9798,0.4996,40.80
932,0.009080,0.9799,0.3884,40.74
933,0.009040,0.9798,0.2992,40.75
934,0.009003,0.9799,0.3835,40.75
935,0.008963,0.9800,0.3329,40.74
936,0.009032,0.9799,0.4194,40.74
937,0.008973,0.9801,0.2933,40.78
938,0.008979,0.9800,0.3981,40.78
939,0.008875,0.9803,0.3505,40.87
940,0.008938,0.9801,0.4271,40.93
941,0.008889,0.9803,0.2717,40.73
942,0.008931,0.9801,0.3056,41.99
943,0.008917,0.9802,0.4657,40.90
944,0.008919,0.9802,0.4089,40.78
945,0.008665,0.9807,0.3839,40.75
946,0.008764,0.9805,0.3367,40.72
947,0.008750,0.9805,0.3497,40.73
948,0.008739,0.9805,0.3872,40.72
949,0.008874,0.9802,0.4353,40.74
950,0.008690,0.9807,0.4240,40.74
951,0.008629,0.9809,0.3995,40.78
952,0.008719,0.9807,0.3655,40.71
953,0.008822,0.9804,0.2717,40.72
954,0.008564,0.9810,0.3779,40.77
955,0.008696,0.9807,0.2691,40.71
956,0.008593,0.9810,0.3997,40.72
957,0.008679,0.9808,0.3343,40.72
958,0.008584,0.9810,0.2981,40.72
959,0.008673,0.9807,0.4511,40.75
960,0.008593,0.9810,0.4264,40.77
961,0.008571,0.9810,0.4518,40.78
962,0.008649,0.9808,0.3629,40.75
963,0.008499,0.9812,0.4622,40.75
964,0.008532,0.9811,0.4222,40.74
965,0.008607,0.9809,0.3238,40.75
966,0.008725,0.9808,0.4540,40.78
967,0.008498,0.9813,0.3271,40.83
968,0.008532,0.9811,0.4804,40.76
969,0.008484,0.9813,0.2867,40.74
970,0.008416,0.9815,0.3998,40.73
971,0.008410,0.9815,0.4571,40.74
972,0.008400,0.9814,0.4235,40.74
973,0.008431,0.9814,0.3006,40.76
974,0.008496,0.9812,0.4125,40.74
975,0.008344,0.9815,0.3371,40.76
976,0.008413,0.9814,0.4401,40.76
977,0.008339,0.9816,0.4550,40.75
978,0.008183,0.9819,0.3754,40.75
979,0.008172,0.9820,0.2734,40.78
980,0.008264,0.9817,0.4785,40.96
981,0.008184,0.9819,0.3628,40.73
982,0.008403,0.9813,0.4039,40.73
983,0.008191,0.9820,0.4727,40.74
984,0.008211,0.9819,0.4136,40.73
985,0.008254,0.9818,0.4129,40.93
986,0.008147,0.9819,0.4320,40.74
987,0.008135,0.9821,0.2428,40.74
988,0.008192,0.9820,0.3678,40.76
989,0.008202,0.9819,0.4547,40.74
990,0.008181,0.9819,0.5051,40.72
991,0.008022,0.9824,0.4206,40.74
992,0.008112,0.9820,0.3480,40.76
993,0.008091,0.9822,0.4485,40.76
994,0.008016,0.9824,0.4108,40.78
995,0.008003,0.9824,0.4500,41.31
996,0.008007,0.9824,0.3865,40.76
997,0.008063,0.9823,0.4078,40.77
998,0.008115,0.9821,0.4020,40.79
999,0.007944,0.9825,0.4037,40.78
